url,Source,Authors(Temp),filename,Date,Title,institutional author,translators,tags,page_type,_date_parsed,_authors,_word_count,_total_matches,_matched_terms,_term_TERM_002,_term_TERM_002_per1k,_term_TERM_005,_term_TERM_005_per1k,_term_TERM_011,_term_TERM_011_per1k,_term_TERM_014,_term_TERM_014_per1k,_term_TERM_010,_term_TERM_010_per1k,_term_TERM_007,_term_TERM_007_per1k,_term_TERM_004,_term_TERM_004_per1k,_term_TERM_013,_term_TERM_013_per1k,_term_TERM_017,_term_TERM_017_per1k,_term_TERM_001,_term_TERM_001_per1k,_term_TERM_018,_term_TERM_018_per1k,_term_TERM_012,_term_TERM_012_per1k,_term_TERM_019,_term_TERM_019_per1k,_term_TERM_015,_term_TERM_015_per1k,_term_TERM_003,_term_TERM_003_per1k,_term_TERM_016,_term_TERM_016_per1k,_term_TERM_009,_term_TERM_009_per1k,_term_TERM_006,_term_TERM_006_per1k,_term_TERM_008,_term_TERM_008_per1k
https://www.mekomit.co.il/stream/האם-סייד-קשוע-מתכוון-לפרוש-מכתיבת-טורו/,LocalCall,NOT AVAILABLE,www_mekomit_co_il_stream_d794d790d79d-d7a1d799d799d793-d7a7d7a9d795d7a2-d79ed7aad79bd795d795d79f-d79.html,2016-3-17,האם סייד קשוע מתכוון לפרוש מכתיבת טורו ב'הארץ' ולהפסיק לכתוב בעברית?  - שיחה מקומית,,,,,2016-03-17,not_available,774,4,"Zionism (2), Occupation (2)",,,2.0,2.584,,,,,2.0,2.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/עתירה-צעדת-השיבה/,LocalCall,מירון רפופורט,www_mekomit_co_il_d7a2d7aad799d7a8d794-d7a6d7a2d793d7aa-d794d7a9d799d791d794_.html,2018-5-1,"המדינה לבג""ץ: לא ניתן ליישם דיני זכויות אדם על המפגינים בגבול עזה - שיחה מקומית",,,,,2018-05-01,meron_rapoport,1823,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/הודעה-מנכל-עמותת-972/,LocalCall,חגי מטר,www_mekomit_co_il_d794d795d793d7a2d794-d79ed7a0d79bd79c-d7a2d79ed795d7aad7aa-972_.html,2017-6-13,התחלות חדשות בשיחה מקומית‎ - שיחה מקומית,,,,,2017-06-13,haggai_matar,625,2,Occupation (2),,,,,,,,,2.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/במקום-מאסר-חייבים-בהוצאה-לפועל-ייקחו-ל/,LocalCall,ספיר סלוצקר-עמראן,www_mekomit_co_il_d791d79ed7a7d795d79d-d79ed790d7a1d7a8-d797d799d799d791d799d79d-d791d794d795d7a6d79.html,2014-5-21,הכנסת אישרה: במקום מאסר ייקחו לנו את הפרטיות - שיחה מקומית,,,,,2014-05-21,ספיר_סלוצקר_עמראן,1584,2,Peace (2),,,,,2.0,1.2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/פרס-ישראל-לרון-בן-ישי-העיתונות-כהמשך-המ/,LocalCall,אורלי נוי,www_mekomit_co_il_d7a4d7a8d7a1-d799d7a9d7a8d790d79c-d79cd7a8d795d79f-d791d79f-d799d7a9d799-d794d7a2d.html,2018-3-4,פרס ישראל לרון בן ישי: העיתונות כהמשך המלחמה בדרכים אחרות - שיחה מקומית,,,,,2018-03-04,orly_noy,1751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/מחדל-מחסום-מכבים-כמה-אנשים-צריכים-למו/,LocalCall,יובל אברהם,www_mekomit_co_il_d79ed797d793d79c-d79ed797d7a1d795d79d-d79ed79bd791d799d79d-d79bd79ed794-d790d7a0d7.html,2022-1-17,"מחדל מחסום מכבים: ""כמה אנשים צריכים למות עד שמישהו יתעשת?"" - שיחה מקומית",,,,,2022-01-17,yuval_abraham,2933,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/עצורה-פלסטינית-לא-הורשתה-להניק-את-תינו/,LocalCall,אורן זיו,www_mekomit_co_il_d7a2d7a6d795d7a8d794-d7a4d79cd7a1d798d799d7a0d799d7aa-d79cd790-d794d795d7a8d7a9d7a.html,2021-10-19,עצורה פלסטינית לא הורשתה להניק את תינוקתה במשך ארבע שעות - שיחה מקומית,,,,,2021-10-19,oren_ziv,1881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/סוף-עידן-המוחתארים/,LocalCall,יאסר אבו ערישה,www_mekomit_co_il_d7a1d795d7a3-d7a2d799d793d79f-d794d79ed795d797d7aad790d7a8d799d79d_.html,2019-4-10,הציבור הערבי מזהיר: רוצים סוף לעידן המוח'תארים - שיחה מקומית,,,,,2019-04-10,yaser_abu_areesha,1534,6,"Zionism (2), BDS / Boycott (2), Fascism (2)",,,2.0,1.3038,,,,,,,2.0,1.3038,,,,,2.0,1.3038,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/המחזרים-החדשים-של-הנשים-הערביות-בבחיר/,LocalCall,סמאח סלאימה,www_mekomit_co_il_d794d79ed797d796d7a8d799d79d-d794d797d793d7a9d799d79d-d7a9d79c-d794d7a0d7a9d799d79.html,2021-1-11,המחזרים החדשים של הנשים הערביות בבחירות 2021 - שיחה מקומית,,,,,2021-01-11,samah_salaime,2066,12,"Zionism (8), Occupation (2), Peace (2)",,,8.0,3.8722,2.0,0.9681,,,2.0,0.9681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/הקפה-של-פרידיס/,LocalCall,יאסר אבו ערישה,www_mekomit_co_il_d794d7a7d7a4d794-d7a9d79c-d7a4d7a8d799d793d799d7a1_.html,2017-8-28,"קפה מר, נשים פלסטיניות וצלקת הדיכוי הכפול - שיחה מקומית",,,,,2017-08-28,yaser_abu_areesha,1658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/הרעבת-עזה-מערערת-את-יסודות-הסדר-הבינלא/,LocalCall,ליאת קוזמא|לי מרדכי,www_mekomit_co_il_d794d7a8d7a2d791d7aa-d7a2d796d794-d79ed7a2d7a8d7a2d7a8d7aa-d790d7aa-d799d7a1d795d7.html,2025-5-12,הרעבת עזה מערערת את יסודות הסדר הבינלאומי בקצב מואץ - שיחה מקומית,,,,,2025-05-12,ליאת_קוזמא | לי_מרדכי,3468,6,"BDS / Boycott (2), Massacre (4)",,,,,,,4.0,1.1534,,,2.0,0.5767,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/מאות-בהפגנת-השמאל-הפלסטיני-והישראלי-ל/,LocalCall,חגי מטר,www_mekomit_co_il_d79ed790d795d7aa-d791d794d7a4d792d7a0d7aa-d794d7a9d79ed790d79c-d794d7a4d79cd7a1d79.html,2017-2-24,מאות בהפגנת השמאל הפלסטיני והישראלי לפתיחת רחוב השוהדא - שיחה מקומית,,,,,2017-02-24,haggai_matar,1119,18,"Occupation (8), Massacre (10)",,,,,,,10.0,8.9366,8.0,7.1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/stream/הדבר-המטריד-באמת-בפרשת-ההערות-הגזעניו/,LocalCall,נועם שיזף,www_mekomit_co_il_stream_d794d793d791d7a8-d794d79ed798d7a8d799d793-d791d790d79ed7aa-d791d7a4d7a8d7a9.html,2014-5-12,הדבר המטריד באמת בפרשת ההערות הגזעניות של בעלי הלוס אנג'לס קליפרס - שיחה מקומית,,,,,2014-05-12,noam_sheizaf,348,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/יהודי-ערבי/,LocalCall,אסף דוד,www_mekomit_co_il_d799d794d795d793d799-d7a2d7a8d791d799_.html,2016-12-4,מה זה להיות יהודי-ערבי? - שיחה מקומית,,,,,2016-12-04,אסף_דוד,1259,4,Occupation (4),,,,,,,,,4.0,3.1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/stream/עמותת-972-לקידום-עיתונות-אזרחית-מחפשת-מנ/,LocalCall,NOT AVAILABLE,www_mekomit_co_il_stream_d7a2d79ed795d7aad7aa-972-d79cd7a7d799d793d795d79d-d7a2d799d7aad795d7a0d795d.html,2015-5-5,"עמותת 972 לקידום עיתונות אזרחית מחפשת מנכ""ל/ית - שיחה מקומית",,,,,2015-05-05,not_available,368,8,"Occupation (4), Peace (4)",,,,,4.0,10.8696,,,4.0,10.8696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/האם-שנת-אחדות-ירושלים-עליה-הכריז-בנט-ת/,LocalCall,אלמה ביבלש,www_mekomit_co_il_d794d790d79d-d7a9d7a0d7aa-d790d797d793d795d7aa-d799d7a8d795d7a9d79cd799d79d-d7a2d7.html,2016-2-23,"שנת אחדות ירושלים"" עליה הכריז בנט עומדת להיתקל בחומת ההפרדה - שיחה מקומית",,,,,2016-02-23,alma_biblash,1305,2,Occupation (2),,,,,,,,,2.0,1.5326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/תניחו-לשיער-של-נתניהו/,LocalCall,איתי אקנין,www_mekomit_co_il_d7aad7a0d799d797d795-d79cd7a9d799d7a2d7a8-d7a9d79c-d7a0d7aad7a0d799d794d795_.html,2016-10-24,תניחו כבר לשיער של ביבי - שיחה מקומית,,,,,2016-10-24,איתי_אקנין,694,2,Peace (2),,,,,2.0,2.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/תוכנית-שורשים-של-השר-קיש-לא-תוכנית-ולא/,LocalCall,גיל גרטל,www_mekomit_co_il_d7aad795d79bd7a0d799d7aa-d7a9d795d7a8d7a9d799d79d-d7a9d79c-d794d7a9d7a8-d7a7d799d7.html,2025-11-27,תוכנית שורשים של השר קיש: לא תוכנית ולא חינוך - שיחה מקומית,,,,,2025-11-27,gil_gertel,2150,2,Zionism (2),,,2.0,0.9302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/לבנון-פליטים-מסוריה/,LocalCall,אן פאק,www_mekomit_co_il_d79cd791d7a0d795d79f-d7a4d79cd799d798d799d79d-d79ed7a1d795d7a8d799d794_.html,2016-6-12,עמך עמי: מאבק ההישרדות של פליטים פלסטינים מסוריה בלבנון - שיחה מקומית,,,,,2016-06-12,anne_paq,3040,10,"Nakba (2), Zionism (2), Peace (2), Massacre (4)",,,2.0,0.6579,2.0,0.6579,4.0,1.3158,,,,,,,,,,,2.0,0.6579,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/קרנבל-בובות-נגד-הכיבוש-בבית-גאלה-הסתיי/,LocalCall,מיה אפשטיין,www_mekomit_co_il_d7a7d7a8d7a0d791d79c-d791d795d791d795d7aa-d7a0d792d793-d794d79bd799d791d795d7a9-d7.html,2014-5-26,קרנבל בובות נגד הכיבוש בבית ג'אלה הסתיים במעצר - שיחה מקומית,,,,,2014-05-26,מיה_אפשטיין,1451,41,"Occupation (11), Peace (30)",,,,,30.0,20.6754,,,11.0,7.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/פוליטיקה-מזרחית-בין-שמרנות-ריאקציה-וש/,LocalCall,מאיר עמור,www_mekomit_co_il_d7a4d795d79cd799d798d799d7a7d794-d79ed796d7a8d797d799d7aa-d791d799d79f-d7a9d79ed7a.html,2015-10-21,"על פרשת דרכים: פוליטיקה מזרחית בין שמרנות, ריאקציה ושחרור  - שיחה מקומית",,,,,2015-10-21,מאיר_עמור,2776,8,Zionism (8),,,8.0,2.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/סוף-הזמן-הצהוב/,LocalCall,אלעד לפידות,www_mekomit_co_il_d7a1d795d7a3-d794d796d79ed79f-d794d7a6d794d795d791_.html,2024-2-8,סוף הזמן הצהוב - שיחה מקומית,,,,,2024-02-08,אלעד_לפידות,6102,100,"Nakba (10), Zionism (10), Occupation (66), Peace (8), Massacre (4), Pogrom (2)",,,10.0,1.6388,8.0,1.311,4.0,0.6555,66.0,10.8161,,,,,,,,,10.0,1.6388,2.0,0.3278,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/לאן-מועדות-פניו-של-השמאל-היהודי/,LocalCall,מוסי רז|דניאל בר-טל,www_mekomit_co_il_d79cd790d79f-d79ed795d7a2d793d795d7aa-d7a4d7a0d799d795-d7a9d79c-d794d7a9d79ed790d7.html,2020-4-26,לאן מועדות פניו של השמאל היהודי? - שיחה מקומית,,,,,2020-04-26,מוסי_רז | daniel_bar_tal,3248,14,"Zionism (2), Occupation (8), Peace (4)",,,2.0,0.6158,4.0,1.2315,,,8.0,2.4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/בן-יאיר-בביקור-אצל-משפחת-שמאסנה/,LocalCall,אורלי נוי,www_mekomit_co_il_d791d79f-d799d790d799d7a8-d791d791d799d7a7d795d7a8-d790d7a6d79c-d79ed7a9d7a4d797d7.html,2017-8-12,"היועמ""ש לשעבר: ""נתבע את ביתנו בשייח ג'ראח ונעבירו לדיירים הפלסטינים"" - שיחה מקומית",,,,,2017-08-12,orly_noy,1213,2,Zionism (2),,,2.0,1.6488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/stream/צוק-איתן-תמונה-אחת-ביום-2/,LocalCall,NOT AVAILABLE,www_mekomit_co_il_stream_d7a6d795d7a7-d790d799d7aad79f-d7aad79ed795d7a0d794-d790d797d7aa-d791d799d79_1.html,2015-8-2,"שנה לצוק איתן, תמונה ביום: בובות בתכריכים  - שיחה מקומית",,,,,2015-08-02,not_available,406,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/גף-הלפר-תנועת-החרם/,LocalCall,ליסה גולדמן,www_mekomit_co_il_d792d7a3-d794d79cd7a4d7a8-d7aad7a0d795d7a2d7aa-d794d797d7a8d79d_.html,2017-3-15,"כשאזרחים מלשינים על שמאלנים, והמשטרה מגיעה לבדוק - שיחה מקומית",,,,,2017-03-15,lisa_goldman,1718,56,"BDS / Boycott (50), Occupation (6)",,,,,,,,,6.0,3.4924,50.0,29.1036,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/המהגר-ליברמן/,LocalCall,אורלי נוי,www_mekomit_co_il_d794d79ed794d792d7a8-d79cd799d791d7a8d79ed79f_.html,2017-3-13,האם המהגר ליברמן מוכן להיפרד גם מהקרקעות של הפלסטינים או רק מאזרחותם? - שיחה מקומית,,,,,2017-03-13,orly_noy,1049,8,"Nakba (4), Zionism (4)",,,4.0,3.8132,,,,,,,,,,,,,,,4.0,3.8132,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/דו-קיום-של-דוברי-רוסית/,LocalCall,אדי ז'נסקר,www_mekomit_co_il_d793d795-d7a7d799d795d79d-d7a9d79c-d793d795d791d7a8d799-d7a8d795d7a1d799d7aa_.html,2015-9-1,לנהל מפגש דו-קיום יהודי-ערבי ברוסית - שיחה מקומית,,,,,2015-09-01,אדי_ז_נסקר,2521,10,"Peace (4), Coexistence (6)",,,,,4.0,1.5867,,,,,,,,,,,,,,,,,6.0,2.38,,,,,,,,,,,,,,
https://www.mekomit.co.il/השאלה-היא-לא-אם-הנייה-בן-מוות-השאלה-אם-א/,LocalCall,אורלי נוי,www_mekomit_co_il_d794d7a9d790d79cd794-d794d799d790-d79cd790-d790d79d-d794d7a0d799d799d794-d791d79f-.html,2024-7-31,"השאלה היא לא אם הנייה ""בן מוות"", השאלה אם אנחנו בני חיים - שיחה מקומית",,,,,2024-07-31,orly_noy,1721,10,"Genocide (2), Massacre (8)",,,,,,,8.0,4.6485,,,,,,,2.0,1.1621,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/ההסתדרות-חוגגת-מאה-שנה-של-החמצות/,LocalCall,יפעת סולל,www_mekomit_co_il_d794d794d7a1d7aad793d7a8d795d7aa-d797d795d792d792d7aa-d79ed790d794-d7a9d7a0d794-d7.html,2020-12-29,ההסתדרות חוגגת מאה שנה של החמצות - שיחה מקומית,,,,,2020-12-29,yifat_solel,3097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/הריגתו-של-אחמד-חגאזי-מעוררת-קריאות-למר/,LocalCall,ודיע עואודה,www_mekomit_co_il_d794d7a8d799d792d7aad795-d7a9d79c-d790d797d79ed793-d797d792d790d796d799-d79ed7a2d7.html,2021-2-2,הריגתו של אחמד חג'אזי מעוררת קריאות למרי אזרחי - שיחה מקומית,,,,,2021-02-02,ודיע_עואודה,2123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/מחמד-אברהים-מעצר-מנהלי/,LocalCall,יואב חיפאווי,www_mekomit_co_il_d79ed797d79ed793-d790d791d7a8d794d799d79d-d79ed7a2d7a6d7a8-d79ed7a0d794d79cd799_.html,2017-1-23,על מה מוחזק אזרח ישראלי במעצר מנהלי למעלה משבעה חודשים? - שיחה מקומית,,,,,2017-01-23,yoav_haifawi,2613,2,Colonialism (2),2.0,0.7654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/צעירים-אתיופים-בקרית-מלאכי-באנו-לקנות/,LocalCall,מיכאל סולסברי-כורך,www_mekomit_co_il_d7a6d7a2d799d7a8d799d79d-d790d7aad799d795d7a4d799d79d-d791d7a7d7a8d799d7aa-d79ed79.html,2015-1-19,צעירים אתיופים בקרית מלאכי: באנו לקנות סיגריות והותקפנו קשות בידי שוטרים - שיחה מקומית,,,,,2015-01-19,michael_salisbury_corech,1674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/הריסת-בתים-וואלגה/,LocalCall,אביב טטרסקי,www_mekomit_co_il_d794d7a8d799d7a1d7aa-d791d7aad799d79d-d795d795d790d79cd792d794_.html,2016-4-14,לראשונה: ישראל הרסה בתים בכפר שנותר מחוץ לחומת ההפרדה בירושלים - שיחה מקומית,,,,,2016-04-14,aviv_tatarsky,1547,4,"Occupation (2), Massacre (2)",,,,,,,2.0,1.2928,2.0,1.2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/הוויכוח-על-חוק-החמץ-מתעלם-מהחולים/,LocalCall,מאיה דומן שפיטלניק,www_mekomit_co_il_d794d795d795d799d79bd795d797-d7a2d79c-d797d795d7a7-d794d797d79ed7a5-d79ed7aad7a2d7.html,2023-4-4,הוויכוח על חוק החמץ מתעלם מהחולים - שיחה מקומית,,,,,2023-04-04,מאיה_דומן_שפיטלניק,2291,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/ספר-זמן-להוראה/,LocalCall,גיל גרטל,www_mekomit_co_il_d7a1d7a4d7a8-d796d79ed79f-d79cd794d795d7a8d790d794_.html,2025-1-30,עזרו לנו להיות המורים שאנחנו אמורים וחולמים להיות - שיחה מקומית,,,,,2025-01-30,gil_gertel,2205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/היערכות-פתחית-שנת-הלימודים/,LocalCall,גיל גרטל,www_mekomit_co_il_d794d799d7a2d7a8d79bd795d7aa-d7a4d7aad797d799d7aa-d7a9d7a0d7aa-d794d79cd799d79ed79.html,2024-8-22,ממשלת ההפקרה מציגה: מי לא ערוך לפתיחת שנת הלימודים - שיחה מקומית,,,,,2024-08-22,gil_gertel,2474,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/רבין-בפתח-תקווה/,LocalCall,כרמלה כהן שלומי,www_mekomit_co_il_d7a8d791d799d79f-d791d7a4d7aad797-d7aad7a7d795d795d794_.html,2017-10-31,השנה עצרת רבין שלי תהיה בפתח תקווה - שיחה מקומית,,,,,2017-10-31,כרמלה_כהן_שלומי,1168,4,Peace (4),,,,,4.0,3.4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/איכות-ההוראה-בנסיגה/,LocalCall,גיל גרטל,www_mekomit_co_il_d790d799d79bd795d7aa-d794d794d795d7a8d790d794-d791d7a0d7a1d799d792d794_.html,2019-7-11,איכות ההוראה בסכנה כי ישראל מתייחסת להוראה כשמרטפות - שיחה מקומית,,,,,2019-07-11,gil_gertel,1531,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/צריך-לדמיים-מדינה-אחת/,LocalCall,אסעד גאנם,www_mekomit_co_il_d7a6d7a8d799d79a-d79cd793d79ed799d799d79d-d79ed793d799d7a0d794-d790d797d7aa_.html,2020-11-22,הדיבור על שתי מדינות הוא אשליה. צריך לדמיין מדינה אחת - שיחה מקומית,,,,,2020-11-22,אסעד_גאנם,1937,6,"Nakba (2), Zionism (2), Occupation (2)",,,2.0,1.0325,,,,,2.0,1.0325,,,,,,,,,2.0,1.0325,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/מבקשי-מקלט-נובים-בישראל/,LocalCall,דרור שדות,www_mekomit_co_il_d79ed791d7a7d7a9d799-d79ed7a7d79cd798-d7a0d795d791d799d79d-d791d799d7a9d7a8d790d79.html,2017-11-1,"הנוּבּים, מבקשי המקלט השקופים בישראל - שיחה מקומית",,,,,2017-11-01,dror_sadot,1481,2,Ethnic Cleansing (2),,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.3504,,,,,,,,,,,,
https://www.mekomit.co.il/לוגיין-אל-הדלול/,LocalCall,רוואן כעביה,www_mekomit_co_il_d79cd795d792d799d799d79f-d790d79c-d794d793d79cd795d79c_.html,2019-6-16,הסופרג'יסטית הסעודית שבקשה להקים מקלט לנשים מואשמת בטרור - שיחה מקומית,,,,,2019-06-16,רוואן_כעביה,2233,2,Peace (2),,,,,2.0,0.8957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/עומר-נזאל-מנהלי/,LocalCall,חגי מטר,www_mekomit_co_il_d7a2d795d79ed7a8-d7a0d796d790d79c-d79ed7a0d794d79cd799_.html,2016-4-28,הצבא שוקל להוציא צו מעצר מנהלי נגד עיתונאי פלסטיני שנעצר בגבול - שיחה מקומית,,,,,2016-04-28,haggai_matar,894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/בגץ-לא-הגן-על-החלשים-עכשיו-החלשים-לא-מג/,LocalCall,אורי וולטמן,www_mekomit_co_il_d791d792d7a5-d79cd790-d794d792d79f-d7a2d79c-d794d797d79cd7a9d799d79d-d7a2d79bd7a9d.html,2019-5-21,"בג""ץ לא הגן על החלשים, עכשיו החלשים לא מגנים עליו - שיחה מקומית",,,,,2019-05-21,אורי_וולטמן,2537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/במדינת-היהודים-שוויון-לאזרחים-הערבים/,LocalCall,עֻמר אלע'בארי,www_mekomit_co_il_d791d79ed793d799d7a0d7aa-d794d799d794d795d793d799d79d-d7a9d795d795d799d795d79f-d79.html,2016-1-20,במדינת היהודים שוויון לערבים הוא בלתי אפשרי בהגדרה - שיחה מקומית,,,,,2016-01-20,ע_מר_אלע_בארי,1905,4,"Nakba (2), Coexistence (2)",,,,,,,,,,,,,,,,,,,2.0,1.0499,,,2.0,1.0499,,,,,,,,,,,,,,
https://www.mekomit.co.il/רון-חולדאי-ותקציבי-חינוך-לעניים/,LocalCall,שלום בוגוסלבסקי,www_mekomit_co_il_d7a8d795d79f-d797d795d79cd793d790d799-d795d7aad7a7d7a6d799d791d799-d797d799d7a0d79.html,2015-9-9,איך רון חולדאי נלחם על הזכות של תל אביב לקחת כסף מילדים עניים - שיחה מקומית,,,,,2015-09-09,שלום_בוגוסלבסקי,1306,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/בצל-המהומות-בערים-המעורבות-אסור-לברוח/,LocalCall,נועה לוי,www_mekomit_co_il_d791d7a6d79c-d794d79ed794d795d79ed795d7aa-d791d7a2d7a8d799d79d-d794d79ed7a2d795d7a.html,2021-5-17,"בצל המהומות בערים המעורבות, אסור לברוח מבעיית הג'נטריפיקציה - שיחה מקומית",,,,,2021-05-17,נועה_לוי,3225,4,"Colonialism (2), Massacre (2)",2.0,0.6202,,,,,2.0,0.6202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/מה-הקשר-בין-עמנואל-רוזן-האלוף-במיל-ישר/,LocalCall,סבסטיאן בן דניאל (ג'ון בראון),www_mekomit_co_il_d79ed794-d794d7a7d7a9d7a8-d791d799d79f-d7a2d79ed7a0d795d790d79c-d7a8d795d796d79f-d.html,2016-10-18,"מה הקשר בין עמנואל רוזן, האלוף במיל' ישראל זיו והמשטר בדרום סודאן? - שיחה מקומית",,,,,2016-10-18,sebastian_ben_daniel_john_brown,3781,2,Massacre (2),,,,,,,2.0,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/יוזמות-מקומיות-חיוביות-לתמיכה-משולבת/,LocalCall,גיל גרטל,www_mekomit_co_il_d799d795d796d79ed795d7aa-d79ed7a7d795d79ed799d795d7aa-d797d799d795d791d799d795d7aa.html,2015-8-6,היוזמות החינוכיות שלא שוכחות שלילדים יש הורים - שיחה מקומית,,,,,2015-08-06,gil_gertel,1764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/עזה-לאבד-ילד-ושני-בתים-בשתי-מלחמות/,LocalCall,ג'ן מרלו,www_mekomit_co_il_d7a2d796d794-d79cd790d791d793-d799d79cd793-d795d7a9d7a0d799-d791d7aad799d79d-d791d.html,2015-4-25,"שתי מלחמות, שני בתים הרוסים וילד אחד שנורה למוות מול העיניים - שיחה מקומית",,,,,2015-04-25,jen_marlowe,4423,4,"Occupation (2), War Crimes (2)",,,,,,,,,2.0,0.4522,,,,,,,,,,,,,,,,,2.0,0.4522,,,,,,,,,,
https://www.mekomit.co.il/יומני-האופנוע-בפלסטין/,LocalCall,בסאם אלמוהור,www_mekomit_co_il_d799d795d79ed7a0d799-d794d790d795d7a4d7a0d795d7a2-d791d7a4d79cd7a1d798d799d79f_.html,2016-7-19,"יומני האופנוע בפלסטין: ""למה אתה עוקב אחרי""? - שיחה מקומית",,,,,2016-07-19,bassam_almohor,1386,4,"Occupation (2), Peace (2)",,,,,2.0,1.443,,,2.0,1.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.mekomit.co.il/גנץ-צריך-לשלוח-זר-פרחים-לרשימה-המשותפת/,LocalCall,מירון רפופורט,www_mekomit_co_il_d792d7a0d7a5-d7a6d7a8d799d79a-d79cd7a9d79cd795d797-d796d7a8-d7a4d7a8d797d799d79d-d.html,2020-3-3,גנץ צריך לשלוח זר פרחים לרשימה המשותפת עם מילה אחת: תודה - שיחה מקומית,,,,,2020-03-03,meron_rapoport,2328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
